1.65,7613.59,0.0872679,498905,0.00181955
1.66,7613.59,0.0872679,498899,0.00183058
1.67,7613.6,0.0872679,498892,0.00184161
1.68,7613.6,0.0872679,498885,0.00185264
1.69,7613.61,0.0872679,498879,0.00186366
1.7,7613.61,0.0872679,498872,0.00187469
1.71,7613.62,0.0872679,498865,0.00188572
1.72,7613.62,0.0872679,498859,0.00189675
1.73,7613.63,0.0872679,498852,0.00190778
1.74,7613.63,0.0872679,498845,0.00191881
1.75,7613.64,0.087268,498839,0.00192984
1.76,7613.65,0.087268,498832,0.00194087
1.77,7613.65,0.087268,498826,0.0019519
1.78,7613.66,0.087268,498819,0.00196293
1.79,7613.66,0.087268,498812,0.00197396
1.8,7613.67,0.087268,498806,0.00198499
1.81,7613.67,0.087268,498799,0.00199602
1.82,7613.68,0.087268,498792,0.00200705
1.83,7613.68,0.087268,498786,0.00201808
1.84,7613.69,0.087268,498779,0.0020291
1.85,7613.69,0.087268,498772,0.00204013
1.86,7613.7,0.087268,498766,0.00205116
1.87,7613.71,0.0872681,498759,0.00206219
1.88,7613.71,0.0872681,498753,0.00207322
1.89,7613.72,0.0872681,498746,0.00208425
1.9,7613.72,0.0872681,498739,0.00209528
1.91,7613.73,0.0872681,498733,0.00210631
1.92,7613.73,0.0872681,498726,0.00211734
1.93,7613.74,0.0872681,498719,0.00212837
1.94,7613.74,0.0872681,498713,0.0021394
1.95,7613.75,0.0872681,498706,0.00215043
1.96,7613.75,0.0872681,498699,0.00216146
1.97,7613.76,0.0872681,498693,0.00217249
1.98,7613.77,0.0872681,498686,0.00218352
1.99,7613.77,0.0872682,498680,0.00219455
2,7613.78,0.0872682,498673,0.00220558
2.01,7613.78,0.0872682,498666,0.00221661
2.02,7613.79,0.0872682,498660,0.00222764
2.03,7613.79,0.0872682,498653,0.00223867
2.04,7613.8,0.0872682,498646,0.0022497
2.05,7613.8,0.0872682,498640,0.00226073
2.06,7613.81,0.0872682,498633,0.00227176
2.07,7613.81,0.0872682,498626,0.00228279
2.08,7613.82,0.0872682,498620,0.00229382
2.09,7613.83,0.0872682,498613,0.00230485
2.1,7613.83,0.0872682,498607,0.00231588
2.11,7613.84,0.0872683,498600,0.00232691
2.12,7613.84,0.0872683,498593,0.00233794
2.13,7613.85,0.0872683,498587,0.00234897
2.14,7613.85,0.0872683,498580,0.00236
2.15,7613.86,0.0872683,498573,0.00237103
2.16,7613.86,0.0872683,498567,0.00238206
2.17,7613.87,0.0872683,498560,0.00239309
2.18,7613.87,0.0872683,498553,0.00240412
2.19,7613.88,0.0872683,498547,0.00241515
2.2,7613.89,0.0872683,498540,0.00242618
2.21,7613.89,0.0872683,498534,0.00243721
2.22,7613.9,0.0872683,498527,0.00244824
2.23,7613.9,0.0872684,498520,0.00245927
2.24,7613.91,0.0872684,498514,0.0024703
2.25,7613.91,0.0872684,498507,0.00248133
2.26,7613.92,0.0872684,498500,0.00249236
2.27,7613.92,0.0872684,498494,0.00250339
2.28,7613.93,0.0872684,498487,0.00251442
2.29,7613.93,0.0872684,498480,0.00252545
2.3,7613.94,0.0872684,498474,0.00253648
2.31,7613.95,0.0872684,498467,0.00254751
