977.432,86.0164,4923.92,-0.131386,-0.0597138,-0.0347299,-0.0142504,
977.442,85.5425,4923.06,-0.136722,-0.0610811,-0.0265055,-0.0146017,
977.452,85.0748,4922.21,-0.139962,-0.0624807,-0.0175005,-0.0148708,
977.462,84.6133,4921.36,-0.147601,-0.0639567,-0.0233744,-0.0150498,
977.472,84.1579,4920.51,-0.149478,-0.0654515,-0.011772,-0.0152875,
977.482,83.7083,4919.67,-0.16819,-0.0671334,-0.0213231,-0.0154092,
977.492,83.2646,4918.83,-0.159948,-0.0687328,-0.0295025,-0.0156265,
977.502,82.8267,4918,-0.152509,-0.0702579,-0.0467524,-0.0159255,
977.512,82.3943,4917.17,-0.164276,-0.0719007,-0.0464851,-0.016397,
977.522,81.9674,4916.35,-0.188345,-0.0737841,-0.042713,-0.0168659,
977.532,81.546,4915.53,-0.190387,-0.075688,-0.054366,-0.017297,
977.542,81.1299,4914.71,-0.179979,-0.0774878,-0.0667372,-0.0178446,
977.552,80.719,4913.9,-0.179132,-0.0792791,-0.0682482,-0.018516,
977.562,80.3132,4913.09,-0.179906,-0.0810782,-0.0616067,-0.0192025,
977.573,79.9125,4912.29,-0.178999,-0.0828681,-0.0657584,-0.0198226,
977.583,79.5167,4911.49,-0.179888,-0.084667,-0.0776172,-0.0204842,
977.593,79.1258,4910.69,-0.179338,-0.0864604,-0.0669988,-0.0212643,
977.603,78.7397,4909.9,-0.170069,-0.0881611,-0.0803038,-0.0219383,
977.613,78.3583,4909.12,-0.179407,-0.0899552,-0.0750529,-0.0227454,
977.623,77.9815,4908.33,-0.186413,-0.0918193,-0.0666674,-0.0234999,
977.633,77.6092,4907.55,-0.186982,-0.0936891,-0.0736266,-0.0241706,
977.643,77.2415,4906.78,-0.192219,-0.0956113,-0.0813782,-0.0249108,
977.653,76.8781,4906,-0.196916,-0.0975805,-0.0724937,-0.0257286,
977.663,76.5191,4905.24,-0.206555,-0.099646,-0.085788,-0.0264575,
977.673,76.1643,4904.47,-0.191067,-0.101557,-0.0666392,-0.0273194,
977.683,75.8136,4903.71,-0.193593,-0.103493,-0.0650115,-0.0279898,
977.693,75.4671,4902.95,-0.182827,-0.105321,-0.077877,-0.0286439,
977.703,75.1247,4902.2,-0.190591,-0.107227,-0.0789374,-0.0294267,
977.713,74.7862,4901.44,-0.193476,-0.109162,-0.0647104,-0.0302201,
977.723,74.4517,4900.7,-0.181371,-0.110975,-0.0555775,-0.0308712,
977.733,74.121,4899.95,-0.184557,-0.112821,-0.0507605,-0.0314309,
977.743,73.794,4899.21,-0.193862,-0.114759,-0.0637336,-0.0319426,
977.753,73.4709,4898.47,-0.200792,-0.116767,-0.0453531,-0.0325839,
977.763,73.1514,4897.74,-0.197247,-0.11874,-0.0420586,-0.0330414,
977.773,72.8355,4897.01,-0.199998,-0.12074,-0.0416862,-0.033466,
977.783,72.5232,4896.28,-0.195251,-0.122692,-0.0515402,-0.0338869,
977.793,72.2143,4895.55,-0.199394,-0.124686,-0.0492062,-0.0344063,
977.803,71.909,4894.83,-0.220869,-0.126895,-0.0395075,-0.0349023,
977.813,71.607,4894.11,-0.214372,-0.129039,-0.0452929,-0.0353014,
977.823,71.3084,4893.39,-0.199811,-0.131037,-0.0579914,-0.0357583,
977.833,71.013,4892.68,-0.196218,-0.132999,-0.0600141,-0.0363423,
977.843,70.7209,4891.97,-0.189624,-0.134895,-0.0694323,-0.0369464,
977.853,70.4321,4891.26,-0.205328,-0.136948,-0.0832442,-0.0376447,
977.863,70.1463,4890.56,-0.223415,-0.139183,-0.081094,-0.0384812,
977.873,69.8637,4889.86,-0.240807,-0.141591,-0.0714361,-0.0392961,
977.883,69.5841,4889.16,-0.235859,-0.143949,-0.074041,-0.0400145,
977.893,69.3075,4888.46,-0.238135,-0.146331,-0.0610549,-0.0407589,
977.903,69.0339,4887.77,-0.24476,-0.148778,-0.0569024,-0.0413734,
977.913,68.7632,4887.08,-0.230329,-0.151082,-0.0442297,-0.0419464,
977.923,68.4954,4886.39,-0.210208,-0.153184,-0.0553884,-0.0423927,
977.933,68.2305,4885.71,-0.206416,-0.155248,-0.0501917,-0.0429506,
977.943,67.9683,4885.03,-0.217046,-0.157418,-0.0424496,-0.0434565,
977.953,67.7089,4884.35,-0.215416,-0.159572,-0.042164,-0.043885,
977.963,67.4522,4883.67,-0.204282,-0.161615,-0.0303758,-0.0443107,
977.973,67.1982,4883,-0.208064,-0.163696,-0.0297897,-0.0446184,
977.983,66.9468,4882.32,-0.213016,-0.165826,-0.0386461,-0.0449203,
977.993,66.698,4881.65,-0.23312,-0.168157,-0.0286197,-0.0453108,
978.003,66.4518,4880.99,-0.242468,-0.170582,-0.0519564,-0.045601,
978.013,66.2081,4880.32,-0.232454,-0.172906,-0.0632615,-0.0461246,
978.023,65.967,4879.66,-0.218347,-0.17509,-0.0641463,-0.0467612,
978.033,65.7283,4879,-0.223043,-0.17732,-0.0683893,-0.0474066,
978.043,65.492,4878.34,-0.222625,-0.179547,-0.0571394,-0.0480945,
978.053,65.2581,4877.69,-0.242371,-0.18197,-0.053571,-0.0486699,
978.063,65.0265,4877.04,-0.253104,-0.184501,-0.036197,-0.0492096,
978.073,64.7973,4876.39,-0.272149,-0.187223,-0.0288305,-0.0495756,
978.083,64.5704,4875.74,-0.27103,-0.189933,-0.0206074,-0.0498679,
978.093,64.3458,4875.09,-0.280499,-0.192738,-0.0289219,-0.050078,
978.103,64.1234,4874.45,-0.276359,-0.195502,-0.0203377,-0.0503712,
978.113,63.9032,4873.81,-0.273257,-0.198234,-0.00312012,-0.0505786,
978.123,63.6852,4873.17,-0.270724,-0.200941,-0.00814142,-0.0506138,
978.133,63.4693,4872.53,-0.279023,-0.203732,0.00652799,-0.0506992,
978.143,63.2556,4871.9,-0.270105,-0.206433,0.0178821,-0.0506379,
978.153,63.0439,4871.26,-0.260821,-0.209041,0.0164337,-0.0504631,
978.163,62.8343,4870.63,-0.274348,-0.211784,0.022061,-0.0503027,
978.173,62.6268,4870.01,-0.269044,-0.214475,0.0314658,-0.0500861,
978.183,62.4212,4869.38,-0.241657,-0.216891,0.0272982,-0.0497755,
978.193,62.2177,4868.76,-0.236494,-0.219256,0.018023,-0.0495065,
978.203,62.0161,4868.13,-0.230686,-0.221563,0.00366341,-0.0493303,
978.213,61.8164,4867.51,-0.233752,-0.223901,-0.000852377,-0.0492976,
978.223,61.6187,4866.9,-0.228123,-0.226182,0.00734137,-0.0493102,
978.233,61.4228,4866.28,-0.208334,-0.228265,0.0164017,-0.0492407,
978.243,61.2288,4865.66,-0.190057,-0.230166,0.0174623,-0.0490807,
978.253,61.0366,4865.05,-0.185396,-0.23202,0.0294464,-0.0489101,
978.263,60.8463,4864.44,-0.17935,-0.233813,0.0425293,-0.0486196,
978.273,60.6577,4863.83,-0.190718,-0.23572,0.0346022,-0.0481983,
978.283,60.4709,4863.23,-0.16235,-0.237344,0.0440186,-0.0478563,
978.293,60.2859,4862.62,-0.176218,-0.239106,0.0406937,-0.0474201,
978.303,60.1025,4862.02,-0.169024,-0.240796,0.0341597,-0.0470172,
978.313,59.9209,4861.42,-0.165691,-0.242453,0.023985,-0.0466796,
978.323,59.741,4860.82,-0.146762,-0.243921,0.0191536,-0.0464438,
978.333,59.5627,4860.22,-0.148535,-0.245406,0.0186245,-0.0462562,
978.343,59.3861,4859.63,-0.157682,-0.246983,0.0142839,-0.046074,
978.353,59.2111,4859.03,-0.157044,-0.248554,0.0175806,-0.0459351,
978.363,59.0377,4858.44,-0.16367,-0.25019,-0.00118403,-0.0457633,
978.373,58.8659,4857.85,-0.165146,-0.251842,0.00223844,-0.0457792,
978.383,58.6956,4857.26,-0.176079,-0.253602,-0.00544473,-0.0457608,
